grid_id, tile_id
73,-144|-82
73,-144|-81
73,-143|-85
73,-143|-84
73,-143|-83
73,-143|-82
73,-143|-81
73,-142|-85
73,-142|-84
73,-142|-83
73,-142|-82
73,-142|-81
73,-141|-85
73,-141|-84
73,-141|-83
73,-141|-82
73,-141|-81
74,-145|-80
74,-145|-79
74,-145|-78
74,-145|-77
74,-145|-76
74,-144|-80
74,-144|-79
74,-144|-78
74,-144|-77
74,-144|-76
74,-143|-80
74,-143|-79
74,-143|-78
74,-143|-77
74,-143|-76
74,-142|-80
74,-142|-79
74,-142|-78
74,-142|-77
74,-142|-76
74,-141|-80
74,-141|-79
74,-141|-78
74,-141|-77
74,-141|-76
75,-145|-75
75,-145|-74
75,-145|-73
75,-145|-72
75,-145|-71
75,-144|-75
75,-144|-74
75,-144|-73
75,-144|-72
75,-144|-71
75,-143|-75
75,-143|-74
75,-143|-73
75,-143|-72
75,-143|-71
75,-142|-75
75,-142|-74
75,-142|-73
75,-142|-72
75,-142|-71
75,-141|-75
75,-141|-74
75,-141|-73
75,-141|-72
75,-141|-71
76,-145|-70
76,-145|-69
76,-145|-68
76,-145|-67
76,-145|-66
76,-144|-70
76,-144|-69
76,-144|-68
76,-144|-67
76,-144|-66
76,-143|-70
76,-143|-69
76,-143|-68
76,-143|-67
76,-143|-66
76,-142|-70
76,-142|-69
76,-142|-68
76,-142|-67
76,-142|-66
76,-141|-70
76,-141|-69
76,-141|-68
76,-141|-67
76,-141|-66
77,-145|-65
77,-145|-64
77,-145|-63
77,-145|-62
77,-145|-61
77,-144|-65
77,-144|-64
77,-144|-63
77,-144|-62
77,-144|-61
77,-143|-65
77,-143|-64
77,-143|-63
77,-143|-62
77,-143|-61
77,-142|-65
77,-142|-64
77,-142|-63
77,-142|-62
77,-142|-61
77,-141|-65
77,-141|-64
77,-141|-63
77,-141|-62
77,-141|-61
78,-145|-60
78,-145|-59
78,-145|-58
78,-145|-57
78,-145|-56
78,-144|-60
78,-144|-59
78,-144|-58
78,-144|-57
78,-144|-56
78,-143|-60
78,-143|-59
78,-143|-58
78,-143|-57
78,-143|-56
78,-142|-60
78,-142|-59
78,-142|-58
78,-142|-57
78,-142|-56
78,-141|-60
78,-141|-59
78,-141|-58
78,-141|-57
78,-141|-56
79,-145|-55
79,-145|-54
79,-145|-53
79,-145|-52
79,-145|-51
79,-144|-55
79,-144|-54
79,-144|-53
79,-144|-52
79,-144|-51
79,-143|-55
79,-143|-54
79,-143|-53
79,-143|-52
79,-143|-51
79,-142|-55
79,-142|-54
79,-142|-53
79,-142|-52
79,-142|-51
79,-141|-55
79,-141|-54
79,-141|-53
79,-141|-52
79,-141|-51
80,-145|-50
80,-145|-49
80,-145|-48
80,-145|-47
80,-145|-46
80,-144|-50
80,-144|-49
80,-144|-48
80,-144|-47
80,-144|-46
80,-143|-50
80,-143|-49
80,-143|-48
80,-143|-47
80,-143|-46
80,-142|-50
80,-142|-49
80,-142|-48
80,-142|-47
80,-142|-46
80,-141|-50
80,-141|-49
80,-141|-48
80,-141|-47
80,-141|-46
81,-145|-45
81,-145|-44
81,-145|-43
81,-145|-42
81,-145|-41
81,-144|-45
81,-144|-44
81,-144|-43
81,-144|-42
81,-144|-41
81,-143|-45
81,-143|-44
81,-143|-43
81,-143|-42
81,-143|-41
81,-142|-45
81,-142|-44
81,-142|-43
81,-142|-42
81,-142|-41
81,-141|-45
81,-141|-44
81,-141|-43
81,-141|-42
81,-141|-41
82,-145|-40
82,-145|-39
82,-145|-38
82,-145|-37
82,-145|-36
82,-144|-40
82,-144|-39
82,-144|-38
82,-144|-37
82,-144|-36
82,-143|-40
82,-143|-39
82,-143|-38
82,-143|-37
82,-143|-36
82,-142|-40
82,-142|-39
82,-142|-38
82,-142|-37
82,-142|-36
82,-141|-40
82,-141|-39
82,-141|-38
82,-141|-37
82,-141|-36
83,-145|-35
83,-145|-34
83,-145|-33
83,-145|-32
83,-145|-31
83,-144|-35
83,-144|-34
83,-144|-33
83,-144|-32
83,-144|-31
83,-143|-35
83,-143|-34
83,-143|-33
83,-143|-32
83,-143|-31
83,-142|-35
83,-142|-34
83,-142|-33
83,-142|-32
83,-142|-31
83,-141|-35
83,-141|-34
83,-141|-33
83,-141|-32
83,-141|-31
84,-145|-30
84,-145|-29
84,-145|-28
84,-145|-27
84,-145|-26
84,-144|-30
84,-144|-29
84,-144|-28
84,-144|-27
84,-144|-26
84,-143|-30
84,-143|-29
84,-143|-28
84,-143|-27
84,-143|-26
84,-142|-30
84,-142|-29
84,-142|-28
84,-142|-27
84,-142|-26
84,-141|-30
84,-141|-29
84,-141|-28
84,-141|-27
84,-141|-26
85,-145|-25
85,-145|-24
85,-145|-23
85,-145|-22
85,-145|-21
85,-144|-25
85,-144|-24
85,-144|-23
85,-144|-22
85,-144|-21
85,-143|-25
85,-143|-24
85,-143|-23
85,-143|-22
85,-143|-21
85,-142|-25
85,-142|-24
85,-142|-23
85,-142|-22
85,-142|-21
85,-141|-25
85,-141|-24
85,-141|-23
85,-141|-22
85,-141|-21
86,-145|-20
86,-145|-19
86,-145|-18
86,-145|-17
86,-145|-16
86,-144|-20
86,-144|-19
86,-144|-18
86,-144|-17
86,-144|-16
86,-143|-20
86,-143|-19
86,-143|-18
86,-143|-17
86,-143|-16
86,-142|-20
86,-142|-19
86,-142|-18
86,-142|-17
86,-142|-16
86,-141|-20
86,-141|-19
86,-141|-18
86,-141|-17
86,-141|-16
87,-145|-15
87,-145|-14
87,-145|-13
87,-145|-12
87,-145|-11
87,-144|-15
87,-144|-14
87,-144|-13
87,-144|-12
87,-144|-11
87,-143|-15
87,-143|-14
87,-143|-13
87,-143|-12
87,-143|-11
87,-142|-15
87,-142|-14
87,-142|-13
87,-142|-12
87,-142|-11
87,-141|-15
87,-141|-14
87,-141|-13
87,-141|-12
87,-141|-11
88,-145|-10
88,-145|-9
88,-145|-8
88,-145|-7
88,-145|-6
88,-144|-10
88,-144|-9
88,-144|-8
88,-144|-7
88,-144|-6
88,-143|-10
88,-143|-9
88,-143|-8
88,-143|-7
88,-143|-6
88,-142|-10
88,-142|-9
88,-142|-8
88,-142|-7
88,-142|-6
88,-141|-10
88,-141|-9
88,-141|-8
88,-141|-7
88,-141|-6
89,-145|-5
89,-145|-4
89,-145|-3
89,-145|-2
89,-145|-1
89,-144|-5
89,-144|-4
89,-144|-3
89,-144|-2
89,-144|-1
89,-143|-5
89,-143|-4
89,-143|-3
89,-143|-2
89,-143|-1
89,-142|-5
89,-142|-4
89,-142|-3
89,-142|-2
89,-142|-1
89,-141|-5
89,-141|-4
89,-141|-3
89,-141|-2
89,-141|-1
90,-145|0
90,-145|1
90,-145|2
90,-145|3
90,-145|4
90,-144|0
90,-144|1
90,-144|2
90,-144|3
90,-144|4
90,-143|0
90,-143|1
90,-143|2
90,-143|3
90,-143|4
90,-142|0
90,-142|1
90,-142|2
90,-142|3
90,-142|4
90,-141|0
90,-141|1
90,-141|2
90,-141|3
90,-141|4
91,-145|5
91,-145|6
91,-145|7
91,-145|8
91,-145|9
91,-144|5
91,-144|6
91,-144|7
91,-144|8
91,-144|9
91,-143|5
91,-143|6
91,-143|7
91,-143|8
91,-143|9
91,-142|5
91,-142|6
91,-142|7
91,-142|8
91,-142|9
91,-141|5
91,-141|6
91,-141|7
91,-141|8
91,-141|9
92,-145|10
92,-145|11
92,-145|12
92,-145|13
92,-145|14
92,-144|10
92,-144|11
92,-144|12
92,-144|13
92,-144|14
92,-143|10
92,-143|11
92,-143|12
92,-143|13
92,-143|14
92,-142|10
92,-142|11
92,-142|12
92,-142|13
92,-142|14
92,-141|10
92,-141|11
92,-141|12
92,-141|13
92,-141|14
93,-145|15
93,-145|16
93,-145|17
93,-145|18
93,-145|19
93,-144|15
93,-144|16
93,-144|17
93,-144|18
93,-144|19
93,-143|15
93,-143|16
93,-143|17
93,-143|18
93,-143|19
93,-142|15
93,-142|16
93,-142|17
93,-142|18
93,-142|19
93,-141|15
93,-141|16
93,-141|17
93,-141|18
93,-141|19
94,-145|20
94,-145|21
94,-145|22
94,-145|23
94,-145|24
94,-144|20
94,-144|21
94,-144|22
94,-144|23
94,-144|24
94,-143|20
94,-143|21
94,-143|22
94,-143|23
94,-143|24
94,-142|20
94,-142|21
94,-142|22
94,-142|23
94,-142|24
94,-141|20
94,-141|21
94,-141|22
94,-141|23
94,-141|24
95,-145|25
95,-145|26
95,-145|27
95,-145|28
95,-145|29
95,-144|25
95,-144|26
95,-144|27
95,-144|28
95,-144|29
95,-143|25
95,-143|26
95,-143|27
95,-143|28
95,-143|29
95,-142|25
95,-142|26
95,-142|27
95,-142|28
95,-142|29
95,-141|25
95,-141|26
95,-141|27
95,-141|28
95,-141|29
96,-145|30
96,-145|31
96,-145|32
96,-145|33
96,-145|34
96,-144|30
96,-144|31
96,-144|32
96,-144|33
96,-144|34
96,-143|30
96,-143|31
96,-143|32
96,-143|33
96,-143|34
96,-142|30
96,-142|31
96,-142|32
96,-142|33
96,-142|34
96,-141|30
96,-141|31
96,-141|32
96,-141|33
96,-141|34
97,-145|35
97,-145|36
97,-145|37
97,-145|38
97,-145|39
97,-144|35
97,-144|36
97,-144|37
97,-144|38
97,-144|39
97,-143|35
97,-143|36
97,-143|37
97,-143|38
97,-143|39
97,-142|35
97,-142|36
97,-142|37
97,-142|38
97,-142|39
97,-141|35
97,-141|36
97,-141|37
97,-141|38
97,-141|39
98,-145|40
98,-145|41
98,-145|42
98,-145|43
98,-145|44
98,-144|40
98,-144|41
98,-144|42
98,-144|43
98,-144|44
98,-143|40
98,-143|41
98,-143|42
98,-143|43
98,-143|44
98,-142|40
98,-142|41
98,-142|42
98,-142|43
98,-142|44
98,-141|40
98,-141|41
98,-141|42
98,-141|43
98,-141|44
99,-145|45
99,-145|46
99,-145|47
99,-145|48
99,-145|49
99,-144|45
99,-144|46
99,-144|47
99,-144|48
99,-144|49
99,-143|45
99,-143|46
99,-143|47
99,-143|48
99,-143|49
99,-142|45
99,-142|46
99,-142|47
99,-142|48
99,-142|49
99,-141|45
99,-141|46
99,-141|47
99,-141|48
99,-141|49
100,-145|50
100,-145|51
100,-145|52
100,-145|53
100,-145|54
100,-144|50
100,-144|51
100,-144|52
100,-144|53
100,-144|54
100,-143|50
100,-143|51
100,-143|52
100,-143|53
100,-143|54
100,-142|50
100,-142|51
100,-142|52
100,-142|53
100,-142|54
100,-141|50
100,-141|51
100,-141|52
100,-141|53
100,-141|54
101,-145|55
101,-145|56
101,-145|57
101,-145|58
101,-145|59
101,-144|55
101,-144|56
101,-144|57
101,-144|58
101,-144|59
101,-143|55
101,-143|56
101,-143|57
101,-143|58
101,-143|59
101,-142|55
101,-142|56
101,-142|57
101,-142|58
101,-142|59
101,-141|55
101,-141|56
101,-141|57
101,-141|58
101,-141|59
102,-145|60
102,-145|61
102,-145|62
102,-145|63
102,-145|64
102,-144|60
102,-144|61
102,-144|62
102,-144|63
102,-144|64
102,-143|60
102,-143|61
102,-143|62
102,-143|63
102,-143|64
102,-142|60
102,-142|61
102,-142|62
102,-142|63
102,-142|64
102,-141|60
102,-141|61
102,-141|62
102,-141|63
102,-141|64
103,-145|65
103,-145|66
103,-145|67
103,-145|68
103,-145|69
103,-144|65
103,-144|66
103,-144|67
103,-144|68
103,-144|69
103,-143|65
103,-143|66
103,-143|67
103,-143|68
103,-143|69
103,-142|65
103,-142|66
103,-142|67
103,-142|68
103,-142|69
103,-141|65
103,-141|66
103,-141|67
103,-141|68
103,-141|69
104,-145|70
104,-145|71
104,-145|72
104,-145|73
104,-145|74
104,-144|70
104,-144|71
104,-144|72
104,-144|73
104,-144|74
104,-143|70
104,-143|71
104,-143|72
104,-143|73
104,-143|74
104,-142|70
104,-142|71
104,-142|72
104,-142|73
104,-142|74
104,-141|70
104,-141|71
104,-141|72
104,-141|73
104,-141|74
105,-145|75
105,-145|76
105,-145|77
105,-145|78
105,-145|79
105,-144|75
105,-144|76
105,-144|77
105,-144|78
105,-144|79
105,-143|75
105,-143|76
105,-143|77
105,-143|78
105,-143|79
105,-142|75
105,-142|76
105,-142|77
105,-142|78
105,-142|79
105,-141|75
105,-141|76
105,-141|77
105,-141|78
105,-141|79
106,-145|80
106,-145|81
106,-145|82
106,-145|83
106,-145|84
106,-144|80
106,-144|81
106,-144|82
106,-144|83
106,-144|84
106,-143|80
106,-143|81
106,-143|82
106,-143|83
106,-143|84
106,-142|80
106,-142|81
106,-142|82
106,-142|83
106,-142|84
106,-141|80
106,-141|81
106,-141|82
106,-141|83
106,-141|84
107,-145|85
107,-145|86
107,-145|87
107,-145|88
107,-145|89
107,-144|85
107,-144|86
107,-144|87
107,-144|88
107,-144|89
107,-143|85
107,-143|86
107,-143|87
107,-143|88
107,-143|89
107,-142|85
107,-142|86
107,-142|87
107,-142|88
107,-142|89
107,-141|85
107,-141|86
107,-141|87
107,-141|88
107,-141|89
108,-145|90
108,-145|91
108,-145|92
108,-145|93
108,-145|94
108,-144|90
108,-144|91
108,-144|92
108,-144|93
108,-144|94
108,-143|90
108,-143|91
108,-143|92
108,-143|93
108,-143|94
108,-142|90
108,-142|91
108,-142|92
108,-142|93
108,-142|94
108,-141|90
108,-141|91
108,-141|92
108,-141|93
108,-141|94
109,-145|95
109,-145|96
109,-145|97
109,-145|98
109,-145|99
109,-144|95
109,-144|96
109,-144|97
109,-144|98
109,-144|99
109,-143|95
109,-143|96
109,-143|97
109,-143|98
109,-143|99
109,-142|95
109,-142|96
109,-142|97
109,-142|98
109,-142|99
109,-141|95
109,-141|96
109,-141|97
109,-141|98
109,-141|99
110,-145|100
110,-145|101
110,-145|102
110,-145|103
110,-145|104
110,-144|100
110,-144|101
110,-144|102
110,-144|103
110,-144|104
110,-143|100
110,-143|101
110,-143|102
110,-143|103
110,-143|104
110,-142|100
110,-142|101
110,-142|102
110,-142|103
110,-142|104
110,-141|100
110,-141|101
110,-141|102
110,-141|103
110,-141|104
111,-145|105
111,-145|106
111,-145|107
111,-145|108
111,-145|109
111,-144|105
111,-144|106
111,-144|107
111,-144|108
111,-144|109
111,-143|105
111,-143|106
111,-143|107
111,-143|108
111,-143|109
111,-142|105
111,-142|106
111,-142|107
111,-142|108
111,-142|109
111,-141|105
111,-141|106
111,-141|107
111,-141|108
111,-141|109
112,-145|110
112,-145|111
112,-145|112
112,-145|113
112,-145|114
112,-144|110
112,-144|111
112,-144|112
112,-144|113
112,-144|114
112,-143|110
112,-143|111
112,-143|112
112,-143|113
112,-143|114
112,-142|110
112,-142|111
112,-142|112
112,-142|113
112,-142|114
112,-141|110
112,-141|111
112,-141|112
112,-141|113
112,-141|114
113,-145|115
113,-145|116
113,-145|117
113,-145|118
113,-145|119
113,-144|115
113,-144|116
113,-144|117
113,-144|118
113,-144|119
113,-143|115
113,-143|116
113,-143|117
113,-143|118
113,-143|119
113,-142|115
113,-142|116
113,-142|117
113,-142|118
113,-142|119
113,-141|115
113,-141|116
113,-141|117
113,-141|118
113,-141|119
114,-145|120
114,-145|121
114,-145|122
114,-145|123
114,-145|124
114,-144|120
114,-144|121
114,-144|122
114,-144|123
114,-144|124
114,-143|120
114,-143|121
114,-143|122
114,-143|123
114,-143|124
114,-142|120
114,-142|121
114,-142|122
114,-142|123
114,-142|124
114,-141|120
114,-141|121
114,-141|122
114,-141|123
114,-141|124
115,-145|125
115,-145|126
115,-145|127
115,-145|128
115,-145|129
115,-144|125
115,-144|126
115,-144|127
115,-144|128
115,-144|129
115,-143|125
115,-143|126
115,-143|127
115,-143|128
115,-143|129
115,-142|125
115,-142|126
115,-142|127
115,-142|128
115,-142|129
115,-141|125
115,-141|126
115,-141|127
115,-141|128
115,-141|129
116,-145|130
116,-145|131
116,-145|132
116,-145|133
116,-145|134
116,-144|130
116,-144|131
116,-144|132
116,-144|133
116,-144|134
116,-143|130
116,-143|131
116,-143|132
116,-143|133
116,-143|134
116,-142|130
116,-142|131
116,-142|132
116,-142|133
116,-142|134
116,-141|130
116,-141|131
116,-141|132
116,-141|133
116,-141|134
117,-145|135
117,-145|136
117,-145|137
117,-145|138
117,-145|139
117,-144|135
117,-144|136
117,-144|137
117,-144|138
117,-144|139
117,-143|135
117,-143|136
117,-143|137
117,-143|138
117,-143|139
117,-142|135
117,-142|136
117,-142|137
117,-142|138
117,-142|139
117,-141|135
117,-141|136
117,-141|137
117,-141|138
117,-141|139
118,-145|140
118,-145|141
118,-145|142
118,-145|143
118,-145|144
118,-144|140
118,-144|141
118,-144|142
118,-144|143
118,-144|144
118,-143|140
118,-143|141
118,-143|142
118,-143|143
118,-143|144
118,-142|140
118,-142|141
118,-142|142
118,-142|143
118,-142|144
118,-141|140
118,-141|141
118,-141|142
118,-141|143
118,-141|144
119,-145|145
119,-145|146
119,-145|147
119,-145|148
119,-145|149
119,-145|150
119,-144|145
119,-144|146
119,-144|147
119,-144|148
119,-144|149
119,-144|150
119,-143|145
119,-143|146
119,-143|147
119,-143|148
119,-143|149
119,-143|150
119,-142|145
119,-142|146
119,-142|147
119,-142|148
119,-142|149
119,-142|150
119,-141|145
119,-141|146
119,-141|147
119,-141|148
119,-141|149
119,-141|150
120,-140|-150
120,-140|-149
120,-140|-148
120,-140|-147
120,-140|-146
120,-139|-150
120,-139|-149
120,-139|-148
120,-139|-147
120,-139|-146
120,-138|-150
120,-138|-149
120,-138|-148
120,-138|-147
120,-138|-146
120,-137|-150
120,-137|-149
120,-137|-148
120,-137|-147
120,-137|-146
120,-136|-150
120,-136|-149
120,-136|-148
120,-136|-147
120,-136|-146
121,-140|-145
121,-140|-144
121,-140|-143
121,-140|-142
121,-140|-141
121,-139|-145
121,-139|-144
121,-139|-143
121,-139|-142
121,-139|-141
121,-138|-145
121,-138|-144
121,-138|-143
121,-138|-142
121,-138|-141
121,-137|-145
121,-137|-144
121,-137|-143
121,-137|-142
121,-137|-141
121,-136|-145
121,-136|-144
121,-136|-143
121,-136|-142
121,-136|-141
122,-140|-140
122,-140|-139
122,-140|-138
122,-140|-137
122,-140|-136
122,-139|-140
122,-139|-139
122,-139|-138
122,-139|-137
122,-139|-136
122,-138|-140
122,-138|-139
122,-138|-138
122,-138|-137
122,-138|-136
122,-137|-140
122,-137|-139
122,-137|-138
122,-137|-137
122,-137|-136
122,-136|-140
122,-136|-139
122,-136|-138
122,-136|-137
122,-136|-136
123,-140|-135
123,-140|-134
123,-140|-133
123,-140|-132
123,-140|-131
123,-139|-135
123,-139|-134
123,-139|-133
123,-139|-132
123,-139|-131
123,-138|-135
123,-138|-134
123,-138|-133
123,-138|-132
123,-138|-131
123,-137|-135
123,-137|-134
123,-137|-133
123,-137|-132
123,-137|-131
123,-136|-135
123,-136|-134
123,-136|-133
123,-136|-132
123,-136|-131
124,-140|-130
124,-140|-129
124,-140|-128
124,-140|-127
124,-140|-126
124,-139|-130
124,-139|-129
124,-139|-128
124,-139|-127
124,-139|-126
124,-138|-130
124,-138|-129
124,-138|-128
124,-138|-127
124,-138|-126
124,-137|-130
124,-137|-129
124,-137|-128
124,-137|-127
124,-137|-126
124,-136|-130
124,-136|-129
124,-136|-128
124,-136|-127
124,-136|-126
125,-140|-125
125,-140|-124
125,-140|-123
125,-140|-122
125,-140|-121
125,-139|-125
125,-139|-124
125,-139|-123
125,-139|-122
125,-139|-121
125,-138|-125
125,-138|-124
125,-138|-123
125,-138|-122
125,-138|-121
125,-137|-125
125,-137|-124
125,-137|-123
125,-137|-122
125,-137|-121
125,-136|-125
125,-136|-124
125,-136|-123
125,-136|-122
125,-136|-121
126,-140|-120
126,-140|-119
126,-140|-118
126,-140|-117
126,-140|-116
126,-139|-120
126,-139|-119
126,-139|-118
126,-139|-117
126,-139|-116
126,-138|-120
126,-138|-119
126,-138|-118
126,-138|-117
126,-138|-116
126,-137|-120
126,-137|-119
126,-137|-118
126,-137|-117
126,-137|-116
126,-136|-120
126,-136|-119
126,-136|-118
126,-136|-117
126,-136|-116
127,-140|-115
127,-140|-114
127,-140|-113
127,-140|-112
127,-140|-111
127,-139|-115
127,-139|-114
127,-139|-113
127,-139|-112
127,-139|-111
127,-138|-115
127,-138|-114
127,-138|-113
127,-138|-112
127,-138|-111
127,-137|-115
127,-137|-114
127,-137|-113
127,-137|-112
127,-137|-111
127,-136|-115
127,-136|-114
127,-136|-113
127,-136|-112
127,-136|-111
128,-140|-110
128,-140|-109
128,-140|-108
128,-140|-107
128,-140|-106
128,-139|-110
128,-139|-109
128,-139|-108
128,-139|-107
128,-139|-106
128,-138|-110
128,-138|-109
128,-138|-108
128,-138|-107
128,-138|-106
128,-137|-110
128,-137|-109
128,-137|-108
128,-137|-107
128,-137|-106
128,-136|-110
128,-136|-109
128,-136|-108
128,-136|-107
128,-136|-106
129,-140|-105
129,-140|-104
129,-140|-103
129,-140|-102
129,-140|-101
129,-139|-105
129,-139|-104
129,-139|-103
129,-139|-102
129,-139|-101
129,-138|-105
129,-138|-104
129,-138|-103
129,-138|-102
129,-138|-101
129,-137|-105
129,-137|-104
129,-137|-103
129,-137|-102
129,-137|-101
129,-136|-105
129,-136|-104
129,-136|-103
129,-136|-102
129,-136|-101
130,-140|-100
130,-140|-99
130,-140|-98
130,-140|-97
130,-140|-96
130,-139|-100
130,-139|-99
130,-139|-98
130,-139|-97
130,-139|-96
130,-138|-100
130,-138|-99
130,-138|-98
130,-138|-97
130,-138|-96
130,-137|-100
130,-137|-99
130,-137|-98
130,-137|-97
130,-137|-96
130,-136|-100
130,-136|-99
130,-136|-98
130,-136|-97
130,-136|-96
131,-140|-95
131,-140|-94
131,-140|-93
131,-140|-92
131,-140|-91
131,-139|-95
131,-139|-94
131,-139|-93
131,-139|-92
131,-139|-91
131,-138|-95
131,-138|-94
131,-138|-93
131,-138|-92
131,-138|-91
131,-137|-95
131,-137|-94
131,-137|-93
131,-137|-92
131,-137|-91
131,-136|-95
131,-136|-94
131,-136|-93
131,-136|-92
131,-136|-91
132,-140|-90
132,-140|-89
132,-140|-88
132,-140|-87
132,-140|-86
132,-139|-90
132,-139|-89
132,-139|-88
132,-139|-87
132,-139|-86
132,-138|-90
132,-138|-89
132,-138|-88
132,-138|-87
132,-138|-86
132,-137|-90
132,-137|-89
132,-137|-88
132,-137|-87
132,-137|-86
132,-136|-90
132,-136|-89
132,-136|-88
132,-136|-87
132,-136|-86
133,-140|-85
133,-140|-84
133,-140|-83
133,-140|-82
133,-140|-81
133,-139|-85
133,-139|-84
133,-139|-83
133,-139|-82
133,-139|-81
133,-138|-85
133,-138|-84
133,-138|-83
133,-138|-82
133,-138|-81
133,-137|-85
133,-137|-84
133,-137|-83
133,-137|-82
133,-137|-81
133,-136|-85
133,-136|-84
133,-136|-83
133,-136|-82
133,-136|-81
134,-140|-80
134,-140|-79
134,-140|-78
134,-140|-77
134,-140|-76
134,-139|-80
134,-139|-79
134,-139|-78
134,-139|-77
134,-139|-76
134,-138|-80
134,-138|-79
134,-138|-78
134,-138|-77
134,-138|-76
134,-137|-80
134,-137|-79
134,-137|-78
134,-137|-77
134,-137|-76
134,-136|-80
134,-136|-79
134,-136|-78
134,-136|-77
134,-136|-76
135,-140|-75
135,-140|-74
135,-140|-73
135,-140|-72
135,-140|-71
135,-139|-75
135,-139|-74
135,-139|-73
135,-139|-72
135,-139|-71
135,-138|-75
135,-138|-74
135,-138|-73
135,-138|-72
135,-138|-71
135,-137|-75
135,-137|-74
135,-137|-73
135,-137|-72
135,-137|-71
135,-136|-75
135,-136|-74
135,-136|-73
135,-136|-72
135,-136|-71
136,-140|-70
136,-140|-69
136,-140|-68
136,-140|-67
136,-140|-66
136,-139|-70
136,-139|-69
136,-139|-68
136,-139|-67
136,-139|-66
136,-138|-70
136,-138|-69
136,-138|-68
136,-138|-67
136,-138|-66
136,-137|-70
136,-137|-69
136,-137|-68
136,-137|-67
136,-137|-66
136,-136|-70
136,-136|-69
136,-136|-68
136,-136|-67
136,-136|-66
137,-140|-65
137,-140|-64
137,-140|-63
137,-140|-62
137,-140|-61
137,-139|-65
137,-139|-64
137,-139|-63
137,-139|-62
137,-139|-61
137,-138|-65
137,-138|-64
137,-138|-63
137,-138|-62
137,-138|-61
137,-137|-65
137,-137|-64
137,-137|-63
137,-137|-62
137,-137|-61
137,-136|-65
137,-136|-64
137,-136|-63
137,-136|-62
137,-136|-61
138,-140|-60
138,-140|-59
138,-140|-58
138,-140|-57
138,-140|-56
138,-139|-60
138,-139|-59
138,-139|-58
138,-139|-57
138,-139|-56
138,-138|-60
138,-138|-59
138,-138|-58
138,-138|-57
138,-138|-56
138,-137|-60
138,-137|-59
138,-137|-58
138,-137|-57
138,-137|-56
138,-136|-60
138,-136|-59
138,-136|-58
138,-136|-57
138,-136|-56
139,-140|-55
139,-140|-54
139,-140|-53
139,-140|-52
139,-140|-51
139,-139|-55
139,-139|-54
139,-139|-53
139,-139|-52
139,-139|-51
139,-138|-55
139,-138|-54
139,-138|-53
139,-138|-52
139,-138|-51
139,-137|-55
139,-137|-54
139,-137|-53
139,-137|-52
139,-137|-51
139,-136|-55
139,-136|-54
139,-136|-53
139,-136|-52
139,-136|-51
140,-140|-50
140,-140|-49
140,-140|-48
140,-140|-47
140,-140|-46
140,-139|-50
140,-139|-49
140,-139|-48
140,-139|-47
140,-139|-46
140,-138|-50
140,-138|-49
140,-138|-48
140,-138|-47
140,-138|-46
140,-137|-50
140,-137|-49
140,-137|-48
140,-137|-47
140,-137|-46
140,-136|-50
140,-136|-49
140,-136|-48
140,-136|-47
140,-136|-46
141,-140|-45
141,-140|-44
141,-140|-43
141,-140|-42
141,-140|-41
141,-139|-45
141,-139|-44
141,-139|-43
141,-139|-42
141,-139|-41
141,-138|-45
141,-138|-44
141,-138|-43
141,-138|-42
141,-138|-41
141,-137|-45
141,-137|-44
141,-137|-43
141,-137|-42
141,-137|-41
141,-136|-45
141,-136|-44
141,-136|-43
141,-136|-42
141,-136|-41
142,-140|-40
142,-140|-39
142,-140|-38
142,-140|-37
142,-140|-36
142,-139|-40
142,-139|-39
142,-139|-38
142,-139|-37
142,-139|-36
142,-138|-40
142,-138|-39
142,-138|-38
142,-138|-37
142,-138|-36
142,-137|-40
142,-137|-39
142,-137|-38
142,-137|-37
142,-137|-36
142,-136|-40
142,-136|-39
142,-136|-38
142,-136|-37
142,-136|-36
143,-140|-35
143,-140|-34
143,-140|-33
143,-140|-32
143,-140|-31
143,-139|-35
143,-139|-34
143,-139|-33
143,-139|-32
143,-139|-31
143,-138|-35
143,-138|-34
143,-138|-33
143,-138|-32
143,-138|-31
143,-137|-35
143,-137|-34
143,-137|-33
143,-137|-32
143,-137|-31
143,-136|-35
143,-136|-34
143,-136|-33
143,-136|-32
143,-136|-31
144,-140|-30
144,-140|-29
144,-140|-28
144,-140|-27
144,-140|-26
144,-139|-30
144,-139|-29
144,-139|-28
144,-139|-27
144,-139|-26
144,-138|-30
144,-138|-29
144,-138|-28
144,-138|-27
144,-138|-26
144,-137|-30
144,-137|-29
144,-137|-28
144,-137|-27
144,-137|-26
144,-136|-30
144,-136|-29
144,-136|-28
144,-136|-27
144,-136|-26
145,-140|-25
145,-140|-24
145,-140|-23
145,-140|-22
145,-140|-21
145,-139|-25
145,-139|-24
145,-139|-23
145,-139|-22
145,-139|-21
145,-138|-25
145,-138|-24
145,-138|-23
145,-138|-22
145,-138|-21
145,-137|-25
145,-137|-24
145,-137|-23
145,-137|-22
145,-137|-21
145,-136|-25
145,-136|-24
145,-136|-23
145,-136|-22
145,-136|-21
146,-140|-20
146,-140|-19
146,-140|-18
146,-140|-17
146,-140|-16
146,-139|-20
146,-139|-19
146,-139|-18
146,-139|-17
146,-139|-16
146,-138|-20
146,-138|-19
146,-138|-18
146,-138|-17
146,-138|-16
146,-137|-20
146,-137|-19
146,-137|-18
146,-137|-17
146,-137|-16
146,-136|-20
